0.000000000000000000e+00 7.071068000000000353e-01 1.573132200000000092e+00 2.573132199999999870e+00 3.073132199999999870e+00 3.426685599999999887e+00
2.240903372527598414e+00 2.231387191534236258e+00 2.222130160225173068e+00 2.257817036926291543e+00 2.240903372527598414e+00 2.240779571750744381e+00
1.599223159954531182e-02 3.273801137490764228e-03 1.238293616852449187e-02 3.067457657647821093e-02 1.599223159954531182e-02 1.595036909725955701e-02
