5.000000000000000278e-02 2.500000000000000139e-02 1.666666666666666644e-02 1.250000000000000069e-02 8.333333333333333218e-03
-1.419423096318688238e-01 -1.610171555273574029e-01 -1.677433146262288233e-01 -1.711252478202993643e-01 -1.745908927015236145e-01
7.537572789928503880e-06 3.594104966619937613e-05 2.955913625513062470e-05 3.376105582152394825e-05 1.074531019984448221e-05
