5.000000000000000278e-02 2.500000000000000139e-02 1.666666666666666644e-02 1.250000000000000069e-02 8.333333333333333218e-03
2.102491136352770518e+00 2.201002990840110751e+00 2.212005019941227335e+00 2.224055145661708810e+00 2.235810411918413010e+00
1.313448641922636620e-02 5.127706648820749835e-03 1.021607935458148167e-02 1.924562431973839832e-02 1.395660506058013679e-02
