0.000000000000000000e+00 1.590902400000000078e-02 3.181804800000000155e-02 4.772707200000000233e-02 6.363609600000000310e-02 7.954511999999999694e-02 9.545414399999999078e-02 1.113631679999999846e-01 1.272721919999999785e-01 1.431812159999999723e-01 1.590902399999999661e-01 1.749992639999999600e-01 1.909082879999999538e-01 2.068173119999999476e-01 2.227263359999999415e-01 2.386353599999999353e-01 2.545443839999999569e-01 2.704534079999999507e-01 2.863624319999999446e-01 3.022714559999999384e-01 3.181804799999999323e-01 3.340895039999999261e-01 3.499985279999999199e-01 3.659075519999999138e-01 3.818165759999999076e-01 3.977255999999999014e-01 4.260098719999999006e-01 4.542941439999998998e-01 4.825784159999998990e-01 5.108626879999998982e-01 5.391469599999999529e-01 5.674312320000000076e-01 5.957155040000000623e-01 6.239997760000001170e-01 6.522840480000001717e-01 6.805683200000002264e-01 7.088525920000002811e-01 7.371368640000003358e-01 7.654211360000003905e-01 7.937054080000004452e-01 8.219896800000004999e-01 8.502739520000005546e-01 8.785582240000006093e-01 9.068424960000006640e-01 9.351267680000007188e-01 9.634110400000007735e-01 9.916953120000008282e-01 1.019979584000000772e+00 1.048263856000000827e+00 1.076548128000000881e+00 1.104832400000000936e+00
4.376916999999984625e-01 4.099645399999989337e-01 3.821836799999989154e-01 3.546271399999998408e-01 3.273652799999986485e-01 3.004903499999986849e-01 2.741174199999996119e-01 2.483806899999994044e-01 2.234259699999991966e-01 1.994008499999999628e-01 1.764441699999999003e-01 1.546766099999992150e-01 1.341942399999993540e-01 1.150658599999996312e-01 9.733443000000008283e-02 8.102236999999945510e-02 6.613937999999919271e-02 5.269119999999993809e-02 4.068777999999895201e-02 3.014911999999903003e-02 2.110781000000017116e-02 1.360786999999952229e-02 7.700359999999406568e-03 3.436479999999519919e-03 8.599399999997814348e-04 0.000000000000000000e+00 1.991538999999953319e-02 7.825966999999955931e-02 1.709697899999991222e-01 2.919878399999991103e-01 4.341796999999996132e-01 5.902577600000000757e-01 7.533402699999989238e-01 9.167775499999990529e-01 9.764247999999984273e-01 9.711491299999988058e-01 9.673762799999998663e-01 9.734308499999997366e-01 9.945469899999999086e-01 1.031738859999999036e+00 1.082472939999998829e+00 1.141994539999998892e+00 1.204644769999999809e+00 1.264800769999999019e+00 1.317596309999998994e+00 1.359808999999998491e+00 1.390609129999999638e+00 1.411301519999998533e+00 1.424108529999999817e+00 1.430997379999999097e+00 1.433117059999998943e+00
8.655423009694310221e-02 9.428610712960916462e-02 1.170372997398217152e-01 9.279405373158827741e-02 1.657300565950052262e-01 1.852582723338765947e-01 2.525129179569279847e-01 2.943826398838522151e-01 4.073086599406967601e-01 4.622902211378587811e-01 6.957842216049223705e-01 9.493927806267243863e-01 1.113184136937793500e+00 1.520058832348565758e+00 1.843617498173103497e+00 2.680915734369522241e+00 3.685427916343498200e+00 5.409435086327959219e+00 7.812772526932493022e+00 1.280760210444230651e+01 1.944156735279298331e+01 3.342914399811394333e+01 6.319120944834278930e+01 1.362855644993507269e+02 5.000000000000000000e+02 0.000000000000000000e+00 1.107684316742196557e+02 1.822220100810821464e+01 4.061345482761734793e+00 1.027760148753551261e+00 2.548023503819051294e-01 6.198912707651766524e-02 1.680409885844174125e-02 7.076854384845869192e-03 2.577383842411066356e-02 1.668075860954493228e-02 7.813300537237733920e-03 3.378183775601961442e-03 2.397048108932343762e-03 1.588811467299389374e-03 1.046518278758247359e-03 8.145496833285991323e-04 4.810994978452077359e-04 1.645328278250608907e-04 3.940760829700437986e-04 4.519491584244671677e-04 3.496873589784540602e-04 4.317767958228036873e-04 3.006097945582910367e-04 2.741028204717231944e-04 2.097275941035729708e-04
