2.000000000000000000e+02 2.500000000000000000e+02 2.750000000000000000e+02 3.000000000000000000e+02 4.000000000000000000e+02
4.554413155042388084e+00 2.784127259590890802e+00 2.001386547181072562e+00 5.419875597379801846e-01 1.149893874660036452e+00
1.352618602241474566e+00 4.803914226033771939e-01 4.856075146855876046e-01 4.624276478286377112e-01 3.580398866834352267e-01
2.063084938772348664e+00 6.316257593488852073e-01 3.941162438027965287e-01 6.180107816775253227e-01 1.828058635936573584e-01
