2.000000000000000000e+02 3.000000000000000000e+02 4.000000000000000000e+02 5.000000000000000000e+02
1.201311233656666744e+01 6.919006222252460425e+00 5.258595464005623832e+00 3.925050034547290068e+00
3.882314618559004060e+00 2.110566799003914973e+00 1.675492938311312408e+00 1.058959087859656201e+00
5.478377295077706322e+00 3.129461115764427426e+00 2.601941974789332868e+00 1.789048893775318838e+00
