2.000000000000000000e+02 2.500000000000000000e+02 2.750000000000000000e+02 3.000000000000000000e+02 4.000000000000000000e+02 5.000000000000000000e+02
3.935633378502827906e+00 2.909588301273337674e+00 2.020218790939956488e+00 2.220960547076553659e+00 1.486811335124905264e+00 1.166978557313071097e+00
3.947732182002989809e-01 3.584998432277388680e-01 6.591886372158162199e-01 3.293314007837753188e-01 2.679424647120318692e-01 1.527978038710264830e-01
5.684734342084305503e-01 5.358825781581293413e-01 2.515058185069576346e-01 4.696714863450432986e-01 5.547783083460655629e-01 1.227102054253801366e-01
