0.000000000000000000e+00 7.954511999999996918e-02 1.590902400000000216e-01 2.386353599999999908e-01 2.545443840000000124e-01 2.704534080000000063e-01 2.863624320000000001e-01 3.181804799999999878e-01 3.340895040000000371e-01 3.499985280000000309e-01 3.659075520000000248e-01 3.818165760000000186e-01 3.977256000000000125e-01 3.977256000000000125e-01 4.260098720000000116e-01 4.542941440000000108e-01 4.825784160000000100e-01 5.108626880000000092e-01 5.391469600000000639e-01 6.805683200000001154e-01 8.219896799999999448e-01 9.634110400000001073e-01 1.104832400000000048e+00
6.200511391063075715e-03 1.518960913642871183e-02 5.108974983865685604e-02 2.911704125435831125e-01 3.398675844312863958e-01 3.902572605580122422e-01 4.445403565410989133e-01 4.762939489999115095e-01 4.919444936810423163e-01 5.025707694322062435e-01 5.097130679825754296e-01 5.140158406227628429e-01 5.136705207738534451e-01 5.149521814023571009e-01 4.750942345390228305e-01 3.255925529166292520e-01 8.173416218195181382e-02 2.339384072198499170e-02 9.917192037540019725e-03 1.364439386664199633e-03 1.259438533181612887e-03 5.560273997947991079e-04 5.605505953412112706e-04
0.000000000000000000e+00 5.371069662099764788e-04 0.000000000000000000e+00 6.096573982862035779e-03 1.115117588445760366e-02 9.463900890427090484e-04 3.660628375587782202e-03 2.762465892789667254e-04 4.939000772629931202e-04 9.382466460694516286e-05 8.026483800224193388e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.520498773442930718e-03 1.651631636809335058e-03 2.735081246395126842e-04 1.532722306651565503e-04 5.360424497716763121e-05 1.089092149626508937e-05 0.000000000000000000e+00 0.000000000000000000e+00
