2.000000000000000000e+02 3.000000000000000000e+02 4.000000000000000000e+02 5.000000000000000000e+02
1.022302403143965250e+02 4.211158453104604860e+01 2.561201959976885689e+01 1.741146722115886547e+01
3.199314599358569922e+01 1.459982569617925741e+01 6.403342203785702402e+00 4.050019099013897339e+00
4.972648977288748995e+01 2.087932061926710148e+01 1.058734421194113295e+01 5.288617172984162451e+00
