-1.976069961 0.0007788795317 0.25
-1.929327305 0.0007133459582 0.25
-1.884742987 0.0006572926049 0.25
-1.842170823 0.000608963686 0.25
-1.801477536 0.0005669928697 0.25
-1.762541371 0.0005303045601 0.25
-1.725250868 0.0004980429263 0.25
-1.689503802 0.0004695202124 0.25
-1.655206243 0.000444178624 0.25
-1.622271732 0.0004215618954 0.25
-1.590620553 0.0004012938449 0.25
-1.560179088 0.0003830620312 0.25
-1.530879243 0.0003666051739 0.25
-1.502657943 0.0003517033836 0.25
-1.475456675 0.0003381705045 0.25
-1.449221084 0.0003258480666 0.25
-1.423900608 0.0003146004684 0.25
-1.399448158 0.0003043111153 0.25
-1.375819818 0.0002948792993 0.25
-1.352974588 0.0002862176635 0.25
-1.330874143 0.0002782501282 0.25
-1.309482617 0.0002709101844 0.25
-1.288766413 0.0002641394823 0.25
-1.268694024 0.000257886658 0.25
-1.24923587 0.0002521063518 0.25
-1.23036416 0.0002467583855 0.25
-1.212052751 0.0002418070669 0.25
-1.194277035 0.0002372206017 0.25
-1.177013821 0.0002329705935 0.25
-1.160241239 0.0002290316158 0.25
-1.143938645 0.0002253808466 0.25
-1.12808654 0.0002219977531 0.25
-1.112666486 0.0002188638204 0.25
-1.097661039 0.000215962316 0.25
-1.083053681 0.0002132780862 0.25
-1.068828761 0.0002107973776 0.25
-1.054971436 0.0002085076825 0.25
-1.041467624 0.0002063976025 0.25
-1.02830395 0.0002044567293 0.25
-1.015467709 0.0002026755395 0.25
-1.002946818 0.0002010453019 0.25
-0.9907297829 0.0001995579955 0.25
-0.9788056607 0.0001982062371 0.25
-0.967164028 0.0001969832161 0.25
-0.9557949503 0.0001958826375 0.25
-0.9446889533 0.0001948986706 0.25
-0.9338369969 0.0001940259028 0.25
-0.9232304505 0.000193259299 0.25
-0.9128610701 0.0001925941643 0.25
-0.9027209769 0.0001920261115 0.25
-0.8928026371 0.0001915510308 0.25
-0.8830988437 0.000191165063 0.25
-0.8736026983 0.0001908645756 0.25
-0.8643075955 0.0001906461405 0.25
-0.8552072067 0.0001905065143 0.25
-0.8462954666 0.0001904426202 0.25
-0.8375665589 0.000190451532 0.25
-0.8290149042 0.0001905304587 0.25
-0.8206351476 0.0001906767315 0.25
-0.812422148 0.0001908877912 0.25
-0.8043709671 0.0001911611772 0.25
-0.7964768598 0.0001914945175 0.25
-0.7887352648 0.0001918855188 0.25
-0.7811417955 0.000192331959 0.25
-0.773692232 0.0001928316788 0.25
-0.7663825134 0.0001933825749 0.25
-0.7592087299 0.0001939825938 0.25
-0.7521671162 0.0001946297261 0.25
-0.7452540449 0.0001953220012 0.25
-0.7384660199 0.0001960574825 0.25
-0.7317996711 0.0001968342634 0.25
-0.725251748 0.0001976504633 0.25
-0.7188191151 0.0001985042246 0.25
-0.7124987467 0.0001993937093 0.25
-0.706287722 0.0002003170964 0.25
-0.7001832204 0.0002012725801 0.25
-0.6941825178 0.000202258367 0.25
-0.6882829821 0.0002032726753 0.25
-0.6824820695 0.0002043137327 0.25
-0.6767773206 0.0002053797756 0.25
-0.6711663573 0.000206469048 0.25
-0.6656468791 0.0002075798012 0.25
-0.6602166603 0.0002087102928 0.25
-0.6548735467 0.0002098587869 0.25
-0.6496154529 0.0002110235541 0.25
-0.6444403596 0.0002122028711 0.25
-0.6393463108 0.0002133950217 0.25
-0.6343314117 0.0002145982966 0.25
-0.6293938258 0.0002158109944 0.25
-0.6245317734 0.0002170314224 0.25
-0.6197435285 0.0002182578972 0.25
-0.6150274178 0.0002194887456 0.25
-0.6103818178 0.0002207223062 0.25
-0.6058051536 0.0002219569298 0.25
-0.6012958967 0.0002231909815 0.25
-0.5968525636 0.0002244228412 0.25
-0.592473714 0.0002256509055 0.25
-0.588157949 0.0002268735889 0.25
-0.5839039103 0.0002280893254 0.25
-0.579710278 0.0002292965699 0.25
-0.5755757696 0.0002304937996 0.25
-0.5714991387 0.0002316795159 0.25
-0.5674791738 0.0002328522455 0.25
-0.5635146968 0.000234010542 0.25
-0.5596045621 0.0002351529877 0.25
-0.5557476554 0.000236278195 0.25
-0.5519428928 0.0002373848075 0.25
-0.5481892194 0.0002384715017 0.25
-0.5444856087 0.0002395369886 0.25
-0.5408310615 0.0002405800146 0.25
-0.537224605 0.000241599363 0.25
-0.533665292 0.0002425938553 0.25
-0.5301522 0.000243562352 0.25
-0.5266844302 0.0002445037542 0.25
-0.5232611073 0.0002454170043 0.25
-0.5198813782 0.0002463010868 0.25
-0.5165444115 0.0002471550295 0.25
-0.5132493968 0.0002479779041 0.25
-0.5099955442 0.0002487688269 0.25
-0.5067820832 0.0002495269593 0.25
-0.5036082627 0.0002502515087 0.25
-0.5004733501 0.0002509417284 0.25
-0.4973766305 0.0002515969183 0.25
-0.4943174065 0.0002522164251 0.25
-0.4912949978 0.0002527996425 0.25
-0.4883087403 0.0002533460112 0.25
-0.4853579856 0.0002538550188 0.25
-0.4824421009 0.0002543262001 0.25
-0.4795604685 0.0002547591363 0.25
-0.4767124848 0.0002551534555 0.25
-0.4738975607 0.0002555088317 0.25
-0.4711151205 0.000255824985 0.25
-0.468364602 0.0002561016806 0.25
-0.4656454557 0.0002563387284 0.25
-0.4629571447 0.0002565359828 0.25
-0.4602991445 0.0002566933411 0.25
-0.457670942 0.000256810744 0.25
-0.4550720359 0.0002568881736 0.25
-0.4525019362 0.0002569256533 0.25
-0.4499601634 0.0002569232466 0.25
-0.447446249 0.0002568810562 0.25
-0.4449597343 0.0002567992231 0.25
-0.4425001711 0.0002566779254 0.25
-0.4400671206 0.0002565173772 0.25
-0.4376601536 0.0002563178276 0.25
-0.43527885 0.0002560795597 0.25
-0.4329227989 0.000255802889 0.25
-0.4305915978 0.0002554881626 0.25
-0.4282848531 0.000255135758 0.25
-0.4260021791 0.0002547460813 0.25
-0.4237431984 0.0002543195669 0.25
-0.4215075414 0.0002538566752 0.25
-0.419294846 0.0002533578924 0.25
-0.4171047578 0.0002528237283 0.25
-0.4149369295 0.0002522547155 0.25
-0.4127910209 0.0002516514082 0.25
-0.4106666987 0.0002510143808 0.25
-0.4085636364 0.0002503442266 0.25
-0.4064815139 0.0002496415566 0.25
-0.4044200176 0.0002489069983 0.25
-0.4023788401 0.0002481411945 0.25
-0.4003576802 0.000247344802 0.25
-0.3983562423 0.0002465184905 0.25
-0.3963742369 0.0002456629414 0.25
-0.3944113801 0.0002447788468 0.25
-0.3924673934 0.0002438669079 0.25
-0.3905420036 0.0002429278346 0.25
-0.3886349431 0.0002419623438 0.25
